column_name,code_value,code_label,code_description,display_order,is_active,parent_code,state_transition
INTERLOCK_CHECK_TYPE,AOI_OK_EXISTS_CHECK,AOI 검사 OK 유무 (양품),AOI 검사 OK 유무 (양품),1065,Y,,
INTERLOCK_CHECK_TYPE,AOI_OK_EXISTS_CHECK2,AOI 검사 OK 유무 (USEROK 포함),AOI 검사 OK 유무 (USEROK 포함),1065,Y,,
INTERLOCK_CHECK_TYPE,AOI_OK_EXISTS_CHECK2_TB,"AOI 검사 OK 유무 (USEROK 포함), TOP 확인 후 BOT 확인","AOI 검사 OK 유무 (USEROK 포함), TOP 확인 후 BOT 확인",1065,Y,,
INTERLOCK_CHECK_TYPE,AOI_OK_EXISTS_CHECK_TB,"AOI 검사 OK 유무 (양품), TOP 확인 후 BOT 확인","AOI 검사 OK 유무 (양품), TOP 확인 후 BOT 확인",1065,Y,,
INTERLOCK_CHECK_TYPE,CCS_STATUS_CHECK,초기체크 상태확인,초기체크 상태확인,1067,Y,,
INTERLOCK_CHECK_TYPE,EPOXY_STATUS_CHECK,Epoxy 상태확인,Epoxy 상태확인,1069,Y,,
INTERLOCK_CHECK_TYPE,EXISTS_PID_CHECK,바코드 등록여부,바코드 등록여부,1069,Y,,
INTERLOCK_CHECK_TYPE,FULL_STATUS_CHECK,중간체크 상태확인,중간체크 상태확인,1070,Y,,
INTERLOCK_CHECK_TYPE,HYBRID_BURNIN_CHECK,SMPS BURNIN 검사이력 확인인,SMPS BURNIN 검사이력 확인인,1072,Y,,
INTERLOCK_CHECK_TYPE,HYBRID_IMAGE_CHECK,SMPS IMAGE 검사이력 확인,SMPS IMAGE 검사이력 확인,1072,Y,,
INTERLOCK_CHECK_TYPE,HYBRID_SETTV_CHECK,SMPS SETTV 검사이력 확인,SMPS SETTV 검사이력 확인,1072,Y,,
INTERLOCK_CHECK_TYPE,ICT_EXISTS_CHECK,ICT 작업유무,ICT 작업유무,1073,Y,,
INTERLOCK_CHECK_TYPE,ICT_OK_EXISTS_CHECK,ICT 검사 OK 유무,ICT 검사 OK 유무,1073,Y,,
INTERLOCK_CHECK_TYPE,JIG_FIXTURE_STATUS_CHECK,Fixture 상태확인,Fixture 상태확인,1074,Y,,
INTERLOCK_CHECK_TYPE,JIG_METALMAKS_STATUS_CHECK,Metal Mask 상태확인,Metal Mask 상태확인,1074,Y,,
INTERLOCK_CHECK_TYPE,JIG_SQUEEZE_STATUS_CHECK,Squeeze 상태확인,Squeeze 상태확인,1074,Y,,
INTERLOCK_CHECK_TYPE,LCR_STATUS_CHECK,LCR 상태확인,LCR 상태확인,1076,Y,,
INTERLOCK_CHECK_TYPE,LINE_MSL_CHECK,라인단위 MSL 상태확인(99% Over),라인단위 MSL 상태확인(99% Over),1076,Y,,
INTERLOCK_CHECK_TYPE,LINE_NOZZLE_CHECK,노즐 확인 유무,노즐 확인 유무,1076,Y,,
INTERLOCK_CHECK_TYPE,LINE_PROFILE_CHECK,프로파일 측정유무,프로파일 측정유무,1076,Y,,
INTERLOCK_CHECK_TYPE,LOT_MATCH_CHECK,장착대비 투입롯트 확인,장착대비 투입롯트 확인,1076,Y,,
INTERLOCK_CHECK_TYPE,MAGAZINE_AOI_CHECK,MAGAZINE AOI 결과 확인,MAGAZINE AOI 결과 확인,1077,Y,,
INTERLOCK_CHECK_TYPE,MAGAZINE_FIFO_A_IN_CHECK,MAGAZINE FIFO A 입고 확인,MAGAZINE FIFO A 입고 확인,1077,Y,,
INTERLOCK_CHECK_TYPE,MAGAZINE_FIFO_A_OUT_CHECK,MAGAZINE FIFO A 출고 확인,MAGAZINE FIFO A 출고 확인,1077,Y,,
INTERLOCK_CHECK_TYPE,MAGAZINE_FIFO_B_IN_CHECK,MAGAZINE FIFO B 입고 확인,MAGAZINE FIFO B 입고 확인,1077,Y,,
INTERLOCK_CHECK_TYPE,MAGAZINE_REPAIR_CHECK,MAGAZINE 수리이력 확인,MAGAZINE 수리이력 확인,1077,Y,,
INTERLOCK_CHECK_TYPE,MAGAZINE_SPI_CHECK,MAGAZINE SPI 결과 확인,MAGAZINE SPI 결과 확인,1077,Y,,
INTERLOCK_CHECK_TYPE,MAOI_OK_EXISTS_CHECK,MAOI 검사 OK 유무 (양품),MAOI 검사 OK 유무 (양품),1077,Y,,
INTERLOCK_CHECK_TYPE,MARKING_DUP_CHECK,바코드 마킹 중복체크 (count > 1),바코드 마킹 중복체크 (count > 1),1077,Y,,
INTERLOCK_CHECK_TYPE,MARKING_DUP_CHECK2,바코드 마킹 중복체크 (count >=4),바코드 마킹 중복체크 (count >=4),1077,Y,,
INTERLOCK_CHECK_TYPE,MODEL_MATCH_CHECK,장착대비 투입모델 확인,장착대비 투입모델 확인,1077,Y,,
INTERLOCK_CHECK_TYPE,MOUNTER_FEEDING_QTY_CHECK,MOUNTER FEEDING 수량 확인,MOUNTER FEEDING 수량 확인,1077,Y,,
INTERLOCK_CHECK_TYPE,PBA_ASSEMBLY_CHECK,"PBA ASSEMLY 공정, 이전 검사이력 확인","PBA ASSEMLY 공정, 이전 검사이력 확인",1080,Y,,
INTERLOCK_CHECK_TYPE,PBA_FUNCTION_TEST_CHECK,PBA 기능검사결과 확인,PBA 기능검사결과 확인,1080,Y,,
INTERLOCK_CHECK_TYPE,PBA_PACKING_CHECK,"PBA PACKING 공정, 이전 검사이력 확인","PBA PACKING 공정, 이전 검사이력 확인",1080,Y,,
INTERLOCK_CHECK_TYPE,PBA_POWER_ASSEMBLY2_CHECK,"POWER ASSEMBLY2 공정, 이전검사이력 조회","POWER ASSEMBLY2 공정, 이전검사이력 조회",1080,Y,,
INTERLOCK_CHECK_TYPE,PBA_POWER_ASSEMBLY2_CHECK_SCR1,"POWER ASSEMBLY2 공정, MANUAL SCREW1 이력 조회","POWER ASSEMBLY2 공정, MANUAL SCREW1 이력 조회",1080,Y,,
INTERLOCK_CHECK_TYPE,PBA_POWER_ASSEMBLY2_CHECK_SCR2,"POWER ASSEMBLY2 공정, MANUAL SCREW2 이력 조회","POWER ASSEMBLY2 공정, MANUAL SCREW2 이력 조회",1080,Y,,
INTERLOCK_CHECK_TYPE,PBA_POWER_ASSY_CHECK,"POWER ASSY 공정, 검사이력 조회","POWER ASSY 공정, 검사이력 조회",1080,Y,,
INTERLOCK_CHECK_TYPE,PBA_POWER_ASSY_CHECK_CASE_S_A,"POWER ASSY 공정, CASE조립 SCREW 이력 조회 (자동)","POWER ASSY 공정, CASE조립 SCREW 이력 조회 (자동)",1080,Y,,
INTERLOCK_CHECK_TYPE,PBA_POWER_ASSY_CHECK_CASE_S_M,"POWER ASSY 공정, CASE조립 SCREW 이력 조회 (수동)","POWER ASSY 공정, CASE조립 SCREW 이력 조회 (수동)",1080,Y,,
INTERLOCK_CHECK_TYPE,PBA_POWER_ASSY_CHECK_COATING,"POWER ASSY 공정, 컨포멀코팅 이력 조회","POWER ASSY 공정, 컨포멀코팅 이력 조회",1080,Y,,
INTERLOCK_CHECK_TYPE,PBA_POWER_CALIBRATION_CHECK,PBA POWER CALIBRATION CHECK,PBA POWER CALIBRATION CHECK,1080,Y,,
INTERLOCK_CHECK_TYPE,PBA_POWER_CASESCREW_CHECK,PBA POWER CASE SCREW 작업 이력 확인,PBA POWER CASE SCREW 작업 이력 확인,1080,Y,,
INTERLOCK_CHECK_TYPE,PBA_POWER_PACKING_CHECK,"POWER PACKING 공정,  검사이력 확인","POWER PACKING 공정,  검사이력 확인",1080,Y,,
INTERLOCK_CHECK_TYPE,PBA_POWER_PACKING_CHECK_DIMEN,"POWER PACKING 공정,  DIMENTION 이력 확인","POWER PACKING 공정,  DIMENTION 이력 확인",1080,Y,,
INTERLOCK_CHECK_TYPE,PBA_POWER_PACKING_CHECK_SCR3,"POWER PACKING 공정,  MANUAL SCREW3 이력 확인","POWER PACKING 공정,  MANUAL SCREW3 이력 확인",1080,Y,,
INTERLOCK_CHECK_TYPE,PBA_POWER_PACKING_CHECK_SURGE,"POWER PACKING 공정,  SURGE SCREW 이력 확인","POWER PACKING 공정,  SURGE SCREW 이력 확인",1080,Y,,
INTERLOCK_CHECK_TYPE,PBA_POWER_SURGESCREW_CHECK,PBA POWER SURGE SCREW 작업 이력 확인,PBA POWER SURGE SCREW 작업 이력 확인,1080,Y,,
INTERLOCK_CHECK_TYPE,PBA_PRE_WS_RESULT_CHECK,PBA 전공정 실적 확인,PBA 전공정 실적 확인,1080,Y,,
INTERLOCK_CHECK_TYPE,PBA_PRE_WS_RESULT_CHECK_MEDI,PBA 전공정 실적 확인 ( MEDISON ),PBA 전공정 실적 확인 ( MEDISON ),1080,Y,,
INTERLOCK_CHECK_TYPE,PBA_PRE_WS_RESULT_CHECK_RT2ST,PBA 전공정 실적 확인 ( Rating > Set ),PBA 전공정 실적 확인 ( Rating > Set ),1080,Y,,
INTERLOCK_CHECK_TYPE,PBA_PRE_WS_RESULT_CHECK_TR2ST,PBA 전공정 실적 확인 ( PID > Trace ),PBA 전공정 실적 확인 ( PID > Trace ),1080,Y,,
INTERLOCK_CHECK_TYPE,PBA_REPAIR_STATUS_CHECK,PBA 수리상태 확인,PBA 수리상태 확인,1080,Y,,
INTERLOCK_CHECK_TYPE,PBA_SCAN_DUP_CHECK,PBA 중복투입 확인,PBA 중복투입 확인,1080,Y,,
INTERLOCK_CHECK_TYPE,PBA_SERVER_ASSEMBLY2_CHECK,"SERVER POWER 라인 ASSEMBLY2 CHECK (FT#1, BURNING, HIPOT)","SERVER POWER 라인 ASSEMBLY2 CHECK (FT#1, BURNING, HIPOT)",1080,Y,,
INTERLOCK_CHECK_TYPE,PBA_SERVER_ASSEMBLY_CHECK,SERVER POWER 라인 ASSEMBLY CHECK (ICT),SERVER POWER 라인 ASSEMBLY CHECK (ICT),1080,Y,,
INTERLOCK_CHECK_TYPE,PBA_SERVER_ATE_CHECK,SERVER POWER 라인 ATE CHECK,SERVER POWER 라인 ATE CHECK,1080,Y,,
INTERLOCK_CHECK_TYPE,PBA_SERVER_BURING_CHECK,SERVER POWER 라인 BURING CHECK,SERVER POWER 라인 BURING CHECK,1080,Y,,
INTERLOCK_CHECK_TYPE,PBA_SERVER_EEPROM_CHECK,SERVER POWER 라인 EEPROM CHECK,SERVER POWER 라인 EEPROM CHECK,1080,Y,,
INTERLOCK_CHECK_TYPE,PBA_SERVER_FT#1_CHECK,SERVER POWER 라인 FT#1 CHECK,SERVER POWER 라인 FT#1 CHECK,1080,Y,,
INTERLOCK_CHECK_TYPE,PBA_SERVER_HIPOT_CHECK,SERVER POWER 라인 HIPOT CHECK,SERVER POWER 라인 HIPOT CHECK,1080,Y,,
INTERLOCK_CHECK_TYPE,PBA_SERVER_ICT_CHECK,SERVER POWER 라인 ICT CHECK,SERVER POWER 라인 ICT CHECK,1080,Y,,
INTERLOCK_CHECK_TYPE,PBA_SERVER_PACKING_CHECK,"SERVER POWER 라인 PACKING CHECK (FT#1, HIPOT, ATE)","SERVER POWER 라인 PACKING CHECK (FT#1, HIPOT, ATE)",1080,Y,,
INTERLOCK_CHECK_TYPE,PBA_SMD_FL_CHECK,PBA SMD FL 작업이력 확인,PBA SMD FL 작업이력 확인,1080,Y,,
INTERLOCK_CHECK_TYPE,PBA_SMPS_FL_CHECK,PBA SMPS FL 작업이력 확인,PBA SMPS FL 작업이력 확인,1080,Y,,
INTERLOCK_CHECK_TYPE,PBA_TARGET_QC_CHECK,PBA Target QC check,PBA Target QC check,1080,Y,,
INTERLOCK_CHECK_TYPE,PBA_TVSET_TEST_CHECK,PBA TVSET 검사결과 확인,PBA TVSET 검사결과 확인,1080,Y,,
INTERLOCK_CHECK_TYPE,PCB_INPUT_QTY_CHECK,PCB 투입수량 확인,PCB 투입수량 확인,1080,Y,,
INTERLOCK_CHECK_TYPE,POWER_FAN_TEST_CHECK,POWER FAN TEST 검사이력  확인,POWER FAN TEST 검사이력  확인,1080,Y,,
INTERLOCK_CHECK_TYPE,POWER_SUB_ATE_CHECK,POWER SUB ATE 검사이력 확인,POWER SUB ATE 검사이력 확인,1080,Y,,
INTERLOCK_CHECK_TYPE,POWER_SUB_FWDN_FCT_CHECK,POWER SUB F/W Down & FCT 검사이력 확인,POWER SUB F/W Down & FCT 검사이력 확인,1080,Y,,
INTERLOCK_CHECK_TYPE,POWER_SUB_LED_FWDN_CHECK,POWER SUB LED FW Download Check,POWER SUB LED FW Download Check,1080,Y,,
INTERLOCK_CHECK_TYPE,POWER_SUB_PRE_WS_RESULT_CHECK,POWER SUB 전 공정 통과이력 확인,POWER SUB 전 공정 통과이력 확인,1080,Y,,
INTERLOCK_CHECK_TYPE,REFLOW_OXYGEN_CHECK,리플러 산소농도 확인 (400~1800ppm),리플러 산소농도 확인 (400~1800ppm),1082,Y,,
INTERLOCK_CHECK_TYPE,REFLOW_STATUS_CHECK,리플로우상태체크(로그20분간없을경우),리플로우상태체크(로그20분간없을경우),1082,Y,,
INTERLOCK_CHECK_TYPE,REPAIR_AOI_STATUS_CHECK,"수리 후 AOI 검사 OK, USEROK 확인","수리 후 AOI 검사 OK, USEROK 확인",1082,Y,,
INTERLOCK_CHECK_TYPE,REPAIR_AOI_STATUS_CHECK2,수리 후 AOI 검사 OK 만 확인,수리 후 AOI 검사 OK 만 확인,1082,Y,,
INTERLOCK_CHECK_TYPE,REPAIR_AOI_STATUS_CHECK_TB,"수리 후 AOI 검사 OK, USEROK 확인, TOP 확인 후 BOT 확인","수리 후 AOI 검사 OK, USEROK 확인, TOP 확인 후 BOT 확인",1082,Y,,
INTERLOCK_CHECK_TYPE,REPAIR_AOI_STATUS_CHECK_TB2,"수리 후 AOI 검사 OK 만 확인, TOP 확인 후 BOT 확인","수리 후 AOI 검사 OK 만 확인, TOP 확인 후 BOT 확인",1082,Y,,
INTERLOCK_CHECK_TYPE,REPAIR_MAOI_STATUS_CHECK,"수리 후 MAOI 검사 OK, USEROK 확인","수리 후 MAOI 검사 OK, USEROK 확인",1082,Y,,
INTERLOCK_CHECK_TYPE,REPAIR_STATUS_CHECK,수리상태 확인,수리상태 확인,1082,Y,,
INTERLOCK_CHECK_TYPE,REPAIR_STATUS_CHECK_TB,"수리상태 확인, TOP 확인 후 BOT 확인","수리상태 확인, TOP 확인 후 BOT 확인",1082,Y,,
INTERLOCK_CHECK_TYPE,ROMWRITE_OK_EXISTS_CHECK,ROMWRITE 검사 OK 유무,ROMWRITE 검사 OK 유무,1082,Y,,
INTERLOCK_CHECK_TYPE,SAMPLE_INPUT_CHECK,Master Sample 장착과 투입 이력확인,Master Sample 장착과 투입 이력확인,1083,Y,,
INTERLOCK_CHECK_TYPE,SAMPLE_STATUS_CHECK,Master Sample 장착이력확인,Master Sample 장착이력확인,1083,Y,,
INTERLOCK_CHECK_TYPE,SMPS_AOI_LGE_CHECK,SMPS AOI LGE 검사이력  확인,SMPS AOI LGE 검사이력  확인,1083,Y,,
INTERLOCK_CHECK_TYPE,SMPS_ATE_CHECK,SMPS ATE 검사이력  확인,SMPS ATE 검사이력  확인,1083,Y,,
INTERLOCK_CHECK_TYPE,SMPS_BURNIN_CHECK,SMPS BURNIN 검사이력  확인,SMPS BURNIN 검사이력  확인,1083,Y,,
INTERLOCK_CHECK_TYPE,SMPS_FT1_CHECK,SMPS FT1 검사이력  확인,SMPS FT1 검사이력  확인,1083,Y,,
INTERLOCK_CHECK_TYPE,SMPS_FWDN_CHECK,SMPS FW Download 확인,SMPS FW Download 확인,1083,Y,,
INTERLOCK_CHECK_TYPE,SMPS_HIPOT2_CHECK,SMPS HIPOT2 검사이력  확인,SMPS HIPOT2 검사이력  확인,1083,Y,,
INTERLOCK_CHECK_TYPE,SMPS_HIPOT_CHECK,SMPS HIPOT 검사이력  확인,SMPS HIPOT 검사이력  확인,1083,Y,,
INTERLOCK_CHECK_TYPE,SMPS_ICT_CHECK,SMPS ICT 검사이력  확인,SMPS ICT 검사이력  확인,1083,Y,,
INTERLOCK_CHECK_TYPE,SOLDER_STATUS_CHECK,Solder 상태확인,Solder 상태확인,1083,Y,,
INTERLOCK_CHECK_TYPE,SPI_EXISTS_CHECK,SPI 작업유무,SPI 작업유무,1083,Y,,
INTERLOCK_CHECK_TYPE,SPI_OK_EXISTS_CHECK,SPI 검사 OK 유무 (양품),SPI 검사 OK 유무 (양품),1083,Y,,
INTERLOCK_CHECK_TYPE,SPI_OK_EXISTS_CHECK2,SPI 검사 OK 유무 (USEROK 포함),SPI 검사 OK 유무 (USEROK 포함),1083,Y,,
INTERLOCK_CHECK_TYPE,SPI_OK_EXISTS_CHECK_TB,"SPI 검사 OK 유무 (양품), TOP 확인 후 BOT 확인","SPI 검사 OK 유무 (양품), TOP 확인 후 BOT 확인",1083,Y,,
INTERLOCK_CHECK_TYPE,VISUAL_NG_RECHECK,외관검사 재 검사이력 확인,외관검사 재 검사이력 확인,1086,Y,,
INTERLOCK_CHECK_TYPE,VISUAL_NG_RECHECK_TB,"외관검사 재 검사이력 확인, TOP 확인 후 BOT 확인","외관검사 재 검사이력 확인, TOP 확인 후 BOT 확인",1086,Y,,
INTERLOCK_CHECK_TYPE,VISUAL_NG_REPAIR,외관검사 수리이력 확인,외관검사 수리이력 확인,1086,Y,,
INTERLOCK_CHECK_TYPE,VISUAL_NG_REPAIR_TB,"외관검사 수리이력 확인, TOP 확인 후 BOT 확인","외관검사 수리이력 확인, TOP 확인 후 BOT 확인",1086,Y,,
INVENTORY_DIVISION,A,반제품,반제품,1065,Y,,
INVENTORY_DIVISION,M,자재,자재,1077,Y,,
INVENTORY_DIVISION,P,완제품,완제품,1080,Y,,
INVENTORY_HOLD,C,정지,정지,1067,Y,,
INVENTORY_HOLD,N,정상,정상,1078,Y,,
INVENTORY_HOLD,R,예약,예약,1082,Y,,
INVENTORY_HOLD,W,대기,대기,1087,Y,,
INVENTORY_HOLD,Y,사용불가,사용불가,1089,Y,,
INVENTORY_STATUS,B,불량,불량,1066,Y,,
INVENTORY_STATUS,G,양품,양품,1071,Y,,
INVENTORY_TYPE,P,양산,양산,1080,Y,,
INVENTORY_TYPE,S,샘플,샘플,1083,Y,,
INVOICE_ACCOUNT,M001,매출,매출,1077,Y,,
INVOICE_DEFICIT,1,요청,요청,1,Y,,
INVOICE_DEFICIT,2,요청취소,요청취소,2,Y,,
INVOICE_OPEN_YN,N,대기,대기,1078,Y,,
INVOICE_OPEN_YN,R,요청,요청,1082,Y,,
INVOICE_OPEN_YN,Y,발행,발행,1089,Y,,
INVOICE_STATUS,C,취소,취소,1067,Y,,
INVOICE_STATUS,N,정상,정상,1078,Y,,Y
IO_DEFICIT,I,공정In,공정In,1073,Y,,
IO_DEFICIT,O,공정Out,공정Out,1079,Y,,
IPQC_RESULT,F,FAIL,FAIL,1070,Y,,
IPQC_RESULT,P,PASS,PASS,1080,Y,,
IQC_INSPECT_HANDLING,*,*,*,1042,Y,,
IQC_INSPECT_HANDLING,A,폐기,폐기,1065,Y,,
IQC_INSPECT_HANDLING,C,환불,환불,1067,Y,,
IQC_INSPECT_HANDLING,E,거래소,거래소,1069,Y,,
IQC_INSPECT_HANDLING,R,반품,반품,1082,Y,,
IQC_INSPECT_HANDLING,U,재사용,재사용,1085,Y,,
IQC_INSPECT_HANDLING,W,대기,대기,1087,Y,,
IS_LAST_YN,N,N,N,1078,Y,,
IS_LAST_YN,Y,Y,Y,1089,Y,,
ISSUE_ACCOUNT,M001,양산,양산,1077,Y,,
ISSUE_ACCOUNT,M002,양산불량,양산불량,1077,Y,,
ISSUE_ACCOUNT,M003,무상,무상,1077,Y,,
ISSUE_ACCOUNT,M004,유상,유상,1077,Y,,
ISSUE_ACCOUNT,M005,내부거래,내부거래,1077,Y,,
ISSUE_ACCOUNT,M006,설계시작,설계시작,1077,Y,,
ISSUE_ACCOUNT,M007,분실,분실,1077,Y,,
ISSUE_ACCOUNT,M008,검사폐기,검사폐기,1077,Y,,
ISSUE_ACCOUNT,M009,재고조정,재고조정,1077,Y,,
ISSUE_ACCOUNT,M010,위탁수리,위탁수리,1077,Y,,
ISSUE_ACCOUNT,M011,공정재작업,공정재작업,1077,Y,,
ISSUE_ACCOUNT,M012,서비스,서비스,1077,Y,,
ISSUE_ACCOUNT,M013,LOSS,LOSS,1077,Y,,
ISSUE_ACCOUNT,M014,스크렙,스크렙,1077,Y,,
ISSUE_ACCOUNT,M015,피드백재작업,피드백재작업,1077,Y,,
ISSUE_ACCOUNT,M016,롯트분할,롯트분할,1077,Y,,
ISSUE_ACCOUNT,M017,롯트통합,롯트통합,1077,Y,,
ISSUE_COMPARE_YN,N,출고대기,출고대기,1078,Y,,
ISSUE_COMPARE_YN,Y,출고완료,출고완료,1089,Y,,
ISSUE_DEFICIT,3,3출고,3출고,3,Y,,
ISSUE_DEFICIT,4,4출고반품,4출고반품,4,Y,,
ISSUE_DIVISION,P,계획,계획,1080,Y,,
ISSUE_IMPROVMENT_YN,N,미제출,미제출,1078,Y,,
ISSUE_IMPROVMENT_YN,Y,제출,제출,1089,Y,,
ISSUE_RETURN_YN,I,무시,무시,1073,Y,,
ISSUE_RETURN_YN,N,NG,NG,1078,Y,,
ISSUE_RETURN_YN,Y,OK,OK,1089,Y,,
ISSUE_STATUS,C,취소,취소,1067,Y,,
ISSUE_STATUS,N,정상,정상,1078,Y,,Y
ISSUE_TYPE,A,자동,자동,1065,Y,,
ISSUE_TYPE,D,폐기판정,폐기판정,1068,Y,,
ISSUE_TYPE,E,기타,기타,1069,Y,,
ISSUE_TYPE,I,재고조정,재고조정,1073,Y,,
ISSUE_TYPE,N,NORMAL,NORMAL,1078,Y,,
ISSUE_TYPE,Q,품질검사,품질검사,1081,Y,,
ISSUE_TYPE,R,요청,요청,1082,Y,,
ISSUE_TYPE,T,공정,공정,1084,Y,,
ITEM_1LEVEL,E,양산적용,양산적용,1069,Y,,
ITEM_1LEVEL,X,시작개발,시작개발,1088,Y,,
ITEM_2LEVEL,00,구분없음,구분없음,0,Y,,
ITEM_2LEVEL,01,APM,APM,1,Y,,
ITEM_2LEVEL,02,ISG,ISG,2,Y,,
ITEM_2LEVEL,03,CVL,CVL,3,Y,,
ITEM_2LEVEL,04,MOC,MOC,4,Y,,
ITEM_2LEVEL,05,EOP,EOP,5,Y,,
ITEM_2LEVEL,06,PTM,PTM,6,Y,,
ITEM_2LEVEL,07,EPB,EPB,7,Y,,
ITEM_2LEVEL,08,SPM,SPM,8,Y,,
ITEM_2LEVEL,09,SSM,SSM,9,Y,,
ITEM_2LEVEL,10,SRM,SRM,10,Y,,
ITEM_2LEVEL,11,SHM,SHM,11,Y,,
ITEM_2LEVEL,12,,,12,Y,,
ITEM_2LEVEL,13,TLM,TLM,13,Y,,
ITEM_2LEVEL,14,TTM,TTM,14,Y,,
ITEM_2LEVEL,15,EGR,EGR,15,Y,,
ITEM_2LEVEL,16,DOOR,DOOR,16,Y,,
ITEM_2LEVEL,17,SENSING BOX,SENSING BOX,17,Y,,
ITEM_2LEVEL,18,LED SOCKET,LED SOCKET,18,Y,,
ITEM_2LEVEL,19,BLUETOOTH MODULE,BLUETOOTH MODULE,19,Y,,
ITEM_2LEVEL,20,SENSOR,SENSOR,20,Y,,
ITEM_2LEVEL,21,SWITCH,SWITCH,21,Y,,
ITEM_2LEVEL,22,LED LAMP,LED LAMP,22,Y,,
ITEM_2LEVEL,23,HEATHER CONTROL,HEATHER CONTROL,23,Y,,
ITEM_2LEVEL,24,MIRROR CONTROLLER,MIRROR CONTROLLER,24,Y,,
ITEM_2LEVEL,25,STM,STM,25,Y,,
ITEM_2LEVEL,26,LED MODULE,LED MODULE,26,Y,,
ITEM_2LEVEL,27,ATC32,ATC32,27,Y,,
ITEM_2LEVEL,28,ECM32,ECM32,28,Y,,
ITEM_2LEVEL,29,ETT28,ETT28,29,Y,,
ITEM_2LEVEL,30,ETT32,ETT32,30,Y,,
ITEM_3LEVEL,4,공정조립품 : 2개이상,공정조립품 : 2개이상,4,Y,,
ITEM_3LEVEL,5,단품 : 전자,단품 : 전자,5,Y,,
ITEM_3LEVEL,6,단품 : 일반,단품 : 일반,6,Y,,
ITEM_3LEVEL,7,원/부자재,원/부자재,7,Y,,
ITEM_4LEVEL,01,PCB + 부품실장품,PCB + 부품실장품,1,Y,,
ITEM_4LEVEL,02,단품 + PCB실장품,단품 + PCB실장품,2,Y,,
ITEM_4LEVEL,03,단품 + 단품조립,단품 + 단품조립,3,Y,,
ITEM_4LEVEL,04,HARNESS (L/WIRE+PVC TUBE+하우징),HARNESS (L/WIRE+PVC TUBE+하우징),4,Y,,
ITEM_CLASS,*,*,*,1042,Y,,
ITEM_CLASS,ASSY,ASSY,ASSY,1065,Y,,
ITEM_CLASS,CAPACITOR,CAPACITOR,CAPACITOR,1067,Y,,
ITEM_CLASS,CONNECTOR,CONNECTOR,CONNECTOR,1067,Y,,
ITEM_CLASS,DIODE,DIODE,DIODE,1068,Y,,
ITEM_CLASS,EPOXY,EPOXY,EPOXY,1069,Y,,
ITEM_CLASS,IC,IC,IC,1073,Y,,
ITEM_CLASS,LED,LED,LED,1076,Y,,
ITEM_CLASS,MEMORY,MEMORY,MEMORY,1077,Y,,
ITEM_CLASS,MICRO SWITCH,MICRO SWITCH,MICRO SWITCH,1077,Y,,
ITEM_CLASS,OF,최종제품,최종제품,1079,Y,,
ITEM_CLASS,OTP,OTP,OTP,1079,Y,,
ITEM_CLASS,OTP-R,OTP-R,OTP-R,1079,Y,,
ITEM_CLASS,PCB,PCB,PCB,1080,Y,,
ITEM_CLASS,RANKLED,RANKLED,RANKLED,1082,Y,,
ITEM_CLASS,RELAY,RELAY,RELAY,1082,Y,,
ITEM_CLASS,RESISTOR,RESISTOR,RESISTOR,1082,Y,,
ITEM_CLASS,SMD SUB ASSY,SMD SUB ASSY,SMD SUB ASSY,1083,Y,,
ITEM_CLASS,SOLDER,SOLDER,SOLDER,1083,Y,,
ITEM_CLASS,TACT SWITCH,TACT SWITCH,TACT SWITCH,1084,Y,,
ITEM_CLASS,TRANSISTOR,TRANSISTOR,TRANSISTOR,1084,Y,,
ITEM_CLASS,WAVE SUB ASSY,WAVE SUB ASSY,WAVE SUB ASSY,1087,Y,,
ITEM_CLASS_TYPE,M,원자재,원자재,1077,Y,,
ITEM_CLASS_TYPE,P,PCB A'SSY,PCB A'SSY,1080,Y,,
ITEM_DIVISION,F,제품,제품,1070,Y,,
ITEM_DIVISION,M,MRO,MRO,1077,Y,,
ITEM_DIVISION,R,원자재,원자재,1082,Y,,
ITEM_DIVISION,W,반제품,반제품,1087,Y,,
ITEM_STATUS,B,B불량품,B불량품,1066,Y,,
ITEM_STATUS,G,G양품,G양품,1071,Y,,
ITEM_TYPE,M,무상,무상,1077,Y,,
ITEM_TYPE,S,유상,유상,1083,Y,,
ITEM_TYPE,T,자작,자작,1084,Y,,
ITEM_TYPE,Y,유상,유상,1089,Y,,
ITEM_UOM,EA,EA,EA,1069,Y,,
ITEM_UOM,G,G,G,1071,Y,,
ITEM_UOM,KG,KG,KG,1075,Y,,
ITEM_UOM,KP,KP,KP,1075,Y,,
ITEM_UOM,PC,PC,PC,1080,Y,,
ITEM_UOM,SET,SET,SET,1083,Y,,
JIG_CHECK_STATUS,N,불합격,불합격,1078,Y,,Y
JIG_CHECK_STATUS,P,합격,합격,1080,Y,,C
JIG_CHECK_STATUS,R,RESET,RESET,1082,Y,,A
JIG_ISSUE_ACCOUNT,N,정상,정상,1078,Y,,
JIG_STATUS,B,폐기,폐기,1066,Y,,
JIG_STATUS,P,생산중,생산중,1080,Y,,C
JIG_STATUS,S,수리신청,수리신청,1083,Y,,
JIG_STATUS,T,정지,정지,1084,Y,,
JIG_STATUS,X,수리,수리,1088,Y,,
JIG_STATUS,Y,이관,이관,1089,Y,,
JIG_STATUS,Z,정상,정상,1090,Y,,
