table_name,column_name,korean_name,description,data_type,data_length,nullable,is_pk,column_comment,table_comment,code_values
IM_ITEM_SOLDER_MASTER,UNFREEZING_START_TEMP,상온방치 시작온도,상온방치 시작온도,NUMBER,22,Y,N,상온방치 시작온도,,
IM_ITEM_SOLDER_MASTER,UNFREEZING_END_TEMP,상온방치 종료온도,상온방치 종료온도,NUMBER,22,Y,N,상온방치 종료온도,,
IM_ITEM_SOLDER_MASTER,VISCOSITY_START_DATE,점도측정시작일자,점도측정시작일자 (날짜),DATE,7,Y,N,점도측정시작일자,,
IM_ITEM_SOLDER_MASTER,VISCOSITY_END_DATE,점도측정완료일자,점도측정완료일자 (날짜),DATE,7,Y,N,점도측정완료일자,,
IM_ITEM_SOLDER_MASTER,VISCOSITY,점도측정,점도측정,NUMBER,22,Y,N,점도측정,,
IM_ITEM_SOLDER_MASTER,VALID_DATE,유효기간,유효기간 (날짜),DATE,7,Y,N,유효기간,,
IM_ITEM_SOLDER_MASTER,RPM,,,NUMBER,22,Y,N,,,
IM_ITEM_SOLDER_MASTER,TIME,시간,시간,NUMBER,22,Y,N,시간,,
IM_ITEM_SOLDER_MASTER,TEMP,,,NUMBER,22,Y,N,,,
IM_ITEM_SOLDER_MASTER,VISCOSITY_FILE_NAME,점도측정 화일명,점도측정 화일명,VARCHAR2(100),100,Y,N,점도측정 화일명,,
IM_ITEM_SOLDER_MASTER,RUN_NO,런번호,런번호,VARCHAR2(20),20,Y,N,런번호,,
IM_ITEM_SOLDER_MASTER,FIRST_LINE_INPUT_DATE,라인투입일자,라인투입일자 (날짜),DATE,7,Y,N,라인투입일자,,
IM_ITEM_SOLDER_MASTER,VISCOSITY_OPERATOR,측정자,측정자,VARCHAR2(100),100,Y,N,측정자,,
IM_ITEM_SOLDER_MASTER,PARENT_LOT_NO,,,VARCHAR2(20),20,Y,N,,,
IM_ITEM_SOLDER_MASTER,ITEM_CLASS,품목클래스,품목클래스,VARCHAR2(20),20,Y,N,"솔더,에폭시구분",,"{""*"": ""*"", ""ASSY"": ""ASSY"", ""CAPACITOR"": ""CAPACITOR"", ""CONNECTOR"": ""CONNECTOR"", ""DIODE"": ""DIODE"", ""EPOXY"": ""EPOXY"", ""IC"": ""IC"", ""LED"": ""LED"", ""MEMORY"": ""MEMORY"", ""MICRO SWITCH"": ""MICRO SWITCH"", ""OF"": ""최종제품"", ""OTP"": ""OTP"", ""OTP-R"": ""OTP-R"", ""PCB"": ""PCB"", ""RANKLED"": ""RANKLED"", ""RELAY"": ""RELAY"", ""RESISTOR"": ""RESISTOR"", ""SMD SUB ASSY"": ""SMD SUB ASSY"", ""SOLDER"": ""SOLDER"", ""TACT SWITCH"": ""TACT SWITCH"", ""TRANSISTOR"": ""TRANSISTOR"", ""WAVE SUB ASSY"": ""WAVE SUB ASSY""}"
IM_ITEM_SOLDER_MASTER,FACTORY_CODE,,,VARCHAR2(10),10,Y,N,,,"{""A"": ""SMD A"", ""B"": ""SMD B"", ""C"": ""SMD C""}"
IM_ITEM_SOLDER_MASTER,MATERIAL_MFS,자재제조번호,자재제조번호,VARCHAR2(20),20,Y,N,MES LOT,,
IM_ITEM_SOLDER_MASTER_HIS,ITEM_BARCODE,품목바코드,품목바코드 (코드 값),VARCHAR2(100),100,Y,N,품목바코드,,
IM_ITEM_SOLDER_MASTER_HIS,OLD_RECEIPT_DATE,,,DATE,7,Y,N,,,
IM_ITEM_SOLDER_MASTER_HIS,OLD_ISSUE_DATE,,,DATE,7,Y,N,,,
IM_ITEM_SOLDER_MASTER_HIS,OLD_INPUT_DATE,,,DATE,7,Y,N,,,
IM_ITEM_SOLDER_MASTER_HIS,OLD_DESTROY_DATE,,,DATE,7,Y,N,,,
IM_ITEM_SOLDER_MASTER_HIS,OLD_VISCOSITY_START_DATE,,,DATE,7,Y,N,,,
IM_ITEM_SOLDER_MASTER_HIS,OLD_VISCOSITY_END_DATE,,,DATE,7,Y,N,,,
IM_ITEM_SOLDER_MASTER_HIS,OLD_VALID_DATE,,,DATE,7,Y,N,,,
IM_ITEM_SOLDER_MASTER_HIS,NEW_RECEIPT_DATE,신규입고일자,신규입고일자 (날짜),DATE,7,Y,N,신규입고일자,,
IM_ITEM_SOLDER_MASTER_HIS,NEW_ISSUE_DATE,,,DATE,7,Y,N,,,
IM_ITEM_SOLDER_MASTER_HIS,NEW_DESTROY_DATE,,,DATE,7,Y,N,,,
IM_ITEM_SOLDER_MASTER_HIS,NEW_INPUT_DATE,,,DATE,7,Y,N,,,
IM_ITEM_SOLDER_MASTER_HIS,NEW_VISCOSITY_START_DATE,,,DATE,7,Y,N,,,
IM_ITEM_SOLDER_MASTER_HIS,NEW_VISCOSITY_END_DATE,,,DATE,7,Y,N,,,
IM_ITEM_SOLDER_MASTER_HIS,NEW_VALID_DATE,,,DATE,7,Y,N,,,
IM_ITEM_SOLDER_MASTER_HIS,ENTER_DATE,Enter Date:,등록일자 (날짜),DATE,7,Y,N,등록일자,,
IM_ITEM_SOLDER_MASTER_HIS,ENTER_BY,Enter By:,등록자,VARCHAR2(20),20,Y,N,등록자,,
IM_ITEM_SOLDER_MASTER_HIS,LAST_MODIFY_DATE,최종수정일자:,최종수정일자 (날짜),DATE,7,Y,N,최종수정일자,,
IM_ITEM_SOLDER_MASTER_HIS,LAST_MODIFY_BY,최종수정자:,최종수정자,VARCHAR2(20),20,Y,N,최종수정자,,
IM_ITEM_SOLDER_MASTER_HIS,ORGANIZATION_ID,조직ID:,조직ID,NUMBER,22,Y,N,조직ID,,
IM_ITEM_SOLDER_MASTER_SHS,ITEM_CODE,S-PARTS코드.,@품목코드 (코드 값),VARCHAR2(20),20,Y,N,,,
IM_ITEM_SOLDER_MASTER_SHS,SOLDER_LOT_NO,솔더롯트번호,솔더롯트번호,VARCHAR2(20),20,Y,N,,,
IM_ITEM_SOLDER_MASTER_SHS,RECEIPT_DATE,@입고일자,@입고일자 (날짜),DATE,7,Y,N,,,
IM_ITEM_SOLDER_MASTER_SHS,ISSUE_DATE,출고일자,출고일자 (날짜),DATE,7,Y,N,,,
IM_ITEM_SOLDER_MASTER_SHS,OPEN_DATE,개봉일자,개봉일자 (날짜),DATE,7,Y,N,,,
IM_ITEM_SOLDER_MASTER_SHS,RETURN_DATE,반품일자,반품일자 (날짜),DATE,7,Y,N,,,
IM_ITEM_SOLDER_MASTER_SHS,LINE_CODE,@line_code,@line_code (코드 값),VARCHAR2(10),10,Y,N,,,"{""01"": ""A"", ""02"": ""B"", ""03"": ""C"", ""04"": ""D"", ""05"": ""E"", ""06"": ""F"", ""07"": ""G"", ""08"": ""H"", ""09"": ""I"", ""10"": ""J"", ""11"": ""K"", ""12"": ""L"", ""13"": ""M"", ""14"": ""N"", ""15"": ""O""}"
IM_ITEM_SOLDER_MASTER_SHS,WORKSTAGE_CODE,@workstage_code,@workstage_code (코드 값),VARCHAR2(10),10,Y,N,,,
IM_ITEM_SOLDER_MASTER_SHS,MACHINE_CODE,설비코드,설비코드 (코드 값),VARCHAR2(20),20,Y,N,,,
IM_ITEM_SOLDER_MASTER_SHS,ENTER_DATE,Enter Date:,등록일자 (날짜),DATE,7,Y,N,,,
IM_ITEM_SOLDER_MASTER_SHS,ENTER_BY,Enter By:,등록자,VARCHAR2(20),20,Y,N,,,
IM_ITEM_SOLDER_MASTER_SHS,LAST_MODIFY_DATE,최종수정일자:,최종수정일자 (날짜),DATE,7,Y,N,,,
IM_ITEM_SOLDER_MASTER_SHS,LAST_MODIFY_BY,최종수정자:,최종수정자,VARCHAR2(20),20,Y,N,,,
IM_ITEM_SOLDER_MASTER_SHS,ORGANIZATION_ID,조직ID:,조직ID,NUMBER,22,Y,N,,,
IM_ITEM_SOLDER_MASTER_SHS,INPUT_DATE,라인 투입일자,라인 투입일자 (날짜),DATE,7,Y,N,,,
IM_ITEM_SOLDER_MASTER_SHS,SOLDER_TYPE,솔더타입,솔더타입,VARCHAR2(10),10,Y,N,,,"{""F"": ""무연"", ""P"": ""유연""}"
IM_ITEM_SOLDER_MASTER_SHS,ITEM_BARCODE,품목바코드,품목바코드 (코드 값),VARCHAR2(100),100,Y,N,,,
IM_ITEM_SOLDER_MASTER_SHS,MODEL_NAME,@model_name,@model_name,VARCHAR2(50),50,Y,N,,,
IM_ITEM_SOLDER_MASTER_SHS,MIX_START_DATE,교반시작,교반시작 (날짜),DATE,7,Y,N,,,
IM_ITEM_SOLDER_MASTER_SHS,MIX_END_DATE,교반종료,교반종료 (날짜),DATE,7,Y,N,,,
IM_ITEM_SOLDER_MASTER_SHS,DESTROY_DATE,릴폐기일자,릴폐기일자 (날짜),DATE,7,Y,N,,,
IM_ITEM_SOLDER_MASTER_SHS,UNFREEZING_START_DATE,상온방치시작,상온방치시작 (날짜),DATE,7,Y,N,,,
IM_ITEM_SOLDER_MASTER_SHS,UNFREEZING_END_DATE,상온방치종료,상온방치종료 (날짜),DATE,7,Y,N,,,
IM_ITEM_SOLDER_MASTER_SHS,TIME_CHECK_DATE,,,DATE,7,Y,N,,,
IM_ITEM_SOLDER_MASTER_SHS,REFREEZE_START_DATE,,,DATE,7,Y,N,,,
IM_ITEM_SOLDER_MASTER_SHS,REFREEZE_END_DATE,,,DATE,7,Y,N,,,
IM_ITEM_SOLDER_MASTER_SHS,OLD_ISSUE_DATE,,,DATE,7,Y,N,,,
IM_ITEM_SOLDER_MASTER_SHS,FREEZER_IN_TEMP,냉장고 온도,냉장고 온도,NUMBER,22,Y,N,,,
IM_ITEM_SOLDER_MASTER_SHS,UNFREEZING_START_TEMP,상온방치 시작온도,상온방치 시작온도,NUMBER,22,Y,N,,,
IM_ITEM_SOLDER_MASTER_SHS,UNFREEZING_END_TEMP,상온방치 종료온도,상온방치 종료온도,NUMBER,22,Y,N,,,
IM_ITEM_SOLDER_MASTER_SHS,VISCOSITY_START_DATE,점도측정시작일자,점도측정시작일자 (날짜),DATE,7,Y,N,,,
IM_ITEM_SOLDER_MASTER_SHS,VISCOSITY_END_DATE,점도측정완료일자,점도측정완료일자 (날짜),DATE,7,Y,N,,,
IM_ITEM_SOLDER_MASTER_SHS,VISCOSITY,점도측정,점도측정,NUMBER,22,Y,N,,,
IM_ITEM_SOLDER_MASTER_SHS,VALID_DATE,유효기간,유효기간 (날짜),DATE,7,Y,N,,,
IM_ITEM_SOLDER_MASTER_SHS,RPM,,,NUMBER,22,Y,N,,,
IM_ITEM_SOLDER_MASTER_SHS,TIME,시간,시간,NUMBER,22,Y,N,,,
IM_ITEM_SOLDER_MASTER_SHS,TEMP,,,NUMBER,22,Y,N,,,
IM_ITEM_SOLDER_MASTER_SHS,VISCOSITY_FILE_NAME,점도측정 화일명,점도측정 화일명,VARCHAR2(100),100,Y,N,,,
IM_ITEM_SOLDER_MASTER_SHS,RUN_NO,런번호,런번호,VARCHAR2(20),20,Y,N,,,
IM_ITEM_SOLDER_MASTER_SHS,FIRST_LINE_INPUT_DATE,라인투입일자,라인투입일자 (날짜),DATE,7,Y,N,,,
IM_ITEM_SOLDER_MASTER_SHS,VISCOSITY_OPERATOR,측정자,측정자,VARCHAR2(100),100,Y,N,,,
IM_ITEM_SOLDER_MASTER_SHS,PARENT_LOT_NO,,,VARCHAR2(20),20,Y,N,,,
IM_ITEM_SOLDER_MASTER_SHS,ITEM_CLASS,품목클래스,품목클래스,VARCHAR2(20),20,Y,N,,,"{""*"": ""*"", ""ASSY"": ""ASSY"", ""CAPACITOR"": ""CAPACITOR"", ""CONNECTOR"": ""CONNECTOR"", ""DIODE"": ""DIODE"", ""EPOXY"": ""EPOXY"", ""IC"": ""IC"", ""LED"": ""LED"", ""MEMORY"": ""MEMORY"", ""MICRO SWITCH"": ""MICRO SWITCH"", ""OF"": ""최종제품"", ""OTP"": ""OTP"", ""OTP-R"": ""OTP-R"", ""PCB"": ""PCB"", ""RANKLED"": ""RANKLED"", ""RELAY"": ""RELAY"", ""RESISTOR"": ""RESISTOR"", ""SMD SUB ASSY"": ""SMD SUB ASSY"", ""SOLDER"": ""SOLDER"", ""TACT SWITCH"": ""TACT SWITCH"", ""TRANSISTOR"": ""TRANSISTOR"", ""WAVE SUB ASSY"": ""WAVE SUB ASSY""}"
IM_ITEM_SOLDER_MASTER_SHS,FACTORY_CODE,,,VARCHAR2(10),10,Y,N,,,"{""A"": ""SMD A"", ""B"": ""SMD B"", ""C"": ""SMD C""}"
IM_ITEM_SOLDER_MASTER_SHS,MATERIAL_MFS,자재제조번호,자재제조번호,VARCHAR2(20),20,Y,N,,,
IM_ITEM_SOLDER_TIMECHECK,SOLDER_LOT_NO,솔더롯트번호,솔더롯트번호,VARCHAR2(20),20,Y,N,솔더롯트번호,,
IM_ITEM_SOLDER_TIMECHECK,TIMECHECK_DATE,,,DATE,7,Y,N,,,
IM_ITEM_SOLDER_TIMECHECK,LINE_CODE,@line_code,@line_code (코드 값),VARCHAR2(10),10,Y,N,라인코드,,"{""01"": ""A"", ""02"": ""B"", ""03"": ""C"", ""04"": ""D"", ""05"": ""E"", ""06"": ""F"", ""07"": ""G"", ""08"": ""H"", ""09"": ""I"", ""10"": ""J"", ""11"": ""K"", ""12"": ""L"", ""13"": ""M"", ""14"": ""N"", ""15"": ""O""}"
IM_ITEM_SOLDER_TIMECHECK,ITEM_CODE,S-PARTS코드.,@품목코드 (코드 값),VARCHAR2(20),20,Y,N,품목코드,,
IM_ITEM_SOLDER_TIMECHECK,ENTER_DATE,Enter Date:,등록일자 (날짜),DATE,7,Y,N,등록일자,,
IM_ITEM_SOLDER_TIMECHECK,ENTER_BY,Enter By:,등록자,VARCHAR2(20),20,Y,N,등록자,,
IM_ITEM_SOLDER_TIMECHECK,LAST_MODIFY_DATE,최종수정일자:,최종수정일자 (날짜),DATE,7,Y,N,최종수정일자,,
IM_ITEM_SOLDER_TIMECHECK,LAST_MODIFY_BY,최종수정자:,최종수정자,VARCHAR2(20),20,Y,N,최종수정자,,
IM_ITEM_SOLDER_TIMECHECK,ORGANIZATION_ID,조직ID:,조직ID,NUMBER,22,Y,N,조직ID,,
IM_ITEM_TOTAL_4_PROFIT_COST,PLAN_YYYYMM,@계획일기,@계획일기,VARCHAR2(6),6,N,Y,년월,,
IM_ITEM_TOTAL_4_PROFIT_COST,ORGANIZATION_ID,조직ID:,조직ID,NUMBER,22,N,Y,조직ID,,
IM_ITEM_TOTAL_4_PROFIT_COST,LAST_INVENTORY_AMT,전월재고금액,전월재고금액 (금액),NUMBER,22,Y,N,전월재고금액,,
IM_ITEM_TOTAL_4_PROFIT_COST,LAST_WORKSTAGE_INVENTORY_AMT,전월공정재고금액,전월공정재고금액 (금액),NUMBER,22,Y,N,전월공정재고금액,,
IM_ITEM_TOTAL_4_PROFIT_COST,LAST_FREE_INVENTORY_AMT,,,NUMBER,22,Y,N,,,
IM_ITEM_TOTAL_4_PROFIT_COST,MM_RECEIPT_AMT,입고금액,입고금액 (금액),NUMBER,22,Y,N,입고금액,,
IM_ITEM_TOTAL_4_PROFIT_COST,MM_EXTRA_RECEIPT_AMT,,,NUMBER,22,Y,N,,,
IM_ITEM_TOTAL_4_PROFIT_COST,MM_INVENTORY_AMT,재고금액,재고금액 (금액),NUMBER,22,Y,N,재고금액,,
IM_ITEM_TOTAL_4_PROFIT_COST,MM_FREE_INVENTORY_AMT,,,NUMBER,22,Y,N,,,
IM_ITEM_TOTAL_4_PROFIT_COST,MM_WORKSTAGE_INVENTORY_AMT,당월공정재고금액,당월공정재고금액 (금액),NUMBER,22,Y,N,당월공정재고금액,,
IM_ITEM_TOTAL_4_PROFIT_COST,MM_EXTRA_ISSUE_AMT,당월기타출고금액,당월기타출고금액 (금액),NUMBER,22,Y,N,당월기타출고금액,,
IM_ITEM_TOTAL_4_PROFIT_COST,NET_BOM_AMT,단위재료비(BOM),단위재료비(BOM) (금액),NUMBER,22,Y,N,단위재료비(BOM),,
IM_ITEM_TOTAL_4_PROFIT_COST,INPUT_MATERIAL_AMT,투입재료비(양산),투입재료비(양산) (금액),NUMBER,22,Y,N,투입재료비(양산),,
IM_ITEM_TOTAL_4_PROFIT_COST,INPUT_BAD_AMT,투입재료비(불량),투입재료비(불량) (금액),NUMBER,22,Y,N,투입재료비(불량),,
IM_ITEM_TOTAL_4_PROFIT_COST,INPUT_CLAIM_AMT,투입재료비배부금액,투입재료비배부금액 (금액),NUMBER,22,Y,N,투입재료비배부금액,,
IM_ITEM_TOTAL_4_PROFIT_COST,ENTER_BY,Enter By:,등록자,VARCHAR2(20),20,Y,N,등록자,,
IM_ITEM_TOTAL_4_PROFIT_COST,ENTER_DATE,Enter Date:,등록일자 (날짜),DATE,7,Y,N,등록일자,,
IM_ITEM_TOTAL_4_PROFIT_COST,LAST_MODIFY_BY,최종수정자:,최종수정자,VARCHAR2(20),20,Y,N,최종수정자,,
IM_ITEM_TOTAL_4_PROFIT_COST,LAST_MODIFY_DATE,최종수정일자:,최종수정일자 (날짜),DATE,7,Y,N,최종수정일자,,
IM_ITEM_TOTAL_4_PROFIT_COST,MM_SHIPPING_AMT,납품금액,납품금액 (금액),NUMBER,22,Y,N,납품금액,,
IM_ITEM_TOTAL_4_PROFIT_COST,MM_CONVERSION_AMT,,,NUMBER,22,Y,N,,,
IM_ITEM_TOTAL_COST,PLAN_YYYYMM,@계획일기,@계획일기,VARCHAR2(6),6,N,Y,년월,,
IM_ITEM_TOTAL_COST,ORGANIZATION_ID,조직ID:,조직ID,NUMBER,22,N,Y,조직ID,,
IM_ITEM_TOTAL_COST,LAST_INVENTORY_AMT,전월재고금액,전월재고금액 (금액),NUMBER,22,Y,N,전월재고금액,,
IM_ITEM_TOTAL_COST,LAST_WORKSTAGE_INVENTORY_AMT,전월공정재고금액,전월공정재고금액 (금액),NUMBER,22,Y,N,전월공정재고금액,,
IM_ITEM_TOTAL_COST,LAST_FREE_INVENTORY_AMT,,,NUMBER,22,Y,N,,,
IM_ITEM_TOTAL_COST,MM_RECEIPT_AMT,입고금액,입고금액 (금액),NUMBER,22,Y,N,입고금액,,
IM_ITEM_TOTAL_COST,MM_EXTRA_RECEIPT_AMT,,,NUMBER,22,Y,N,,,
IM_ITEM_TOTAL_COST,MM_INVENTORY_AMT,재고금액,재고금액 (금액),NUMBER,22,Y,N,재고금액,,
IM_ITEM_TOTAL_COST,MM_FREE_INVENTORY_AMT,,,NUMBER,22,Y,N,,,
IM_ITEM_TOTAL_COST,MM_WORKSTAGE_INVENTORY_AMT,당월공정재고금액,당월공정재고금액 (금액),NUMBER,22,Y,N,당월공정재고금액,,
IM_ITEM_TOTAL_COST,MM_EXTRA_ISSUE_AMT,당월기타출고금액,당월기타출고금액 (금액),NUMBER,22,Y,N,당월기타출고금액,,
IM_ITEM_TOTAL_COST,NET_BOM_AMT,단위재료비(BOM),단위재료비(BOM) (금액),NUMBER,22,Y,N,단위재료비(BOM),,
IM_ITEM_TOTAL_COST,INPUT_MATERIAL_AMT,투입재료비(양산),투입재료비(양산) (금액),NUMBER,22,Y,N,투입재료비(양산),,
IM_ITEM_TOTAL_COST,INPUT_BAD_AMT,투입재료비(불량),투입재료비(불량) (금액),NUMBER,22,Y,N,투입재료비(불량),,
IM_ITEM_TOTAL_COST,INPUT_CLAIM_AMT,투입재료비배부금액,투입재료비배부금액 (금액),NUMBER,22,Y,N,투입재료비배부금액,,
IM_ITEM_TOTAL_COST,ENTER_BY,Enter By:,등록자,VARCHAR2(20),20,Y,N,등록자,,
IM_ITEM_TOTAL_COST,ENTER_DATE,Enter Date:,등록일자 (날짜),DATE,7,Y,N,등록일자,,
IM_ITEM_TOTAL_COST,LAST_MODIFY_BY,최종수정자:,최종수정자,VARCHAR2(20),20,Y,N,최종수정자,,
IM_ITEM_TOTAL_COST,LAST_MODIFY_DATE,최종수정일자:,최종수정일자 (날짜),DATE,7,Y,N,최종수정일자,,
IM_ITEM_TOTAL_COST,MM_SHIPPING_AMT,납품금액,납품금액 (금액),NUMBER,22,Y,N,납품금액,,
IM_ITEM_TOTAL_COST,MM_CONVERSION_AMT,,,NUMBER,22,Y,N,,,
IM_ITEM_TOTAL_INVENTORY,CLOSE_YYYYMM,@닫기_년월일,@닫기_년월일,VARCHAR2(6),6,N,Y,마감년월,,
IM_ITEM_TOTAL_INVENTORY,ITEM_CODE,S-PARTS코드.,@품목코드 (코드 값),VARCHAR2(20),20,N,Y,품목코드,,
IM_ITEM_TOTAL_INVENTORY,LINE_TYPE,구입유형,구입유형,VARCHAR2(10),10,N,Y,구입유형,,"{""A"": ""외부부품"", ""D"": ""도입(면세)"", ""F"": ""무상구매"", ""G"": ""국내구매"", ""L"": ""도입로칼"", ""M"": ""무상사급"", ""N"": ""내부거래"", ""O"": ""OEM"", ""P"": ""도입(과세)"", ""T"": ""자작"", ""Y"": ""유상사급""}"
IM_ITEM_TOTAL_INVENTORY,TOTAL_INVENTORY_DIVISION,,,VARCHAR2(30),30,N,Y,,,
IM_ITEM_TOTAL_INVENTORY,ORGANIZATION_ID,조직ID:,조직ID,NUMBER,22,N,Y,조직ID,,
IM_ITEM_TOTAL_INVENTORY,INVENTORY_STATUS,재고상태,재고상태,VARCHAR2(1),1,Y,N,재고상태,,"{""B"": ""불량"", ""G"": ""양품""}"
IM_ITEM_TOTAL_INVENTORY,INVENTORY_PRICE,재고단가,재고단가,NUMBER,22,Y,N,재고단가,,
IM_ITEM_TOTAL_INVENTORY,INVENTORY_QTY,재고수량,재고수량 (수량),NUMBER,22,Y,N,재고수량,,
IM_ITEM_TOTAL_INVENTORY,INVENTORY_AMT,재고금액,재고금액 (금액),NUMBER,22,Y,N,재고금액,,
IM_ITEM_TOTAL_INVENTORY,ENTER_DATE,Enter Date:,등록일자 (날짜),DATE,7,Y,N,등록일자,,
IM_ITEM_TOTAL_INVENTORY,ENTER_BY,Enter By:,등록자,VARCHAR2(20),20,Y,N,등록자,,
IM_ITEM_TOTAL_INVENTORY,LAST_MODIFY_DATE,최종수정일자:,최종수정일자 (날짜),DATE,7,Y,N,최종수정일자,,
IM_ITEM_TOTAL_INVENTORY,LAST_MODIFY_BY,최종수정자:,최종수정자,VARCHAR2(20),20,Y,N,최종수정자,,
IM_ITEM_TOTAL_INVENTORY,SESSION_ID,세션ID,세션ID,NUMBER,22,N,Y,세션ID,,
IM_ITEM_TOTAL_INVENTORY,MODEL_UNIT_QTY,모델단위수량,모델단위수량 (수량),NUMBER,22,Y,N,모델단위수량,,
IM_ITEM_TOTAL_INVENTORY,WAREHOUSE_CODE,@창고번호,@창고번호 (코드 값),VARCHAR2(20),20,N,N,창고코드,,
IM_ITEM_TOTAL_INVENTORY,LOCATION_CODE,@location_code,@location_code (코드 값),VARCHAR2(20),20,N,N,로케이션(위치),,"{""M01"": ""양품"", ""M02"": ""불량품"", ""M03"": ""폐기품"", ""M04"": ""리볼대기"", ""M05"": ""벌크"", ""M06"": ""리볼양품"", ""M07"": ""홀딩"", ""M99"": ""기타""}"
IM_ITEM_TOTAL_INVENTORY,INVENTORY_HOLD,재고잠금,재고잠금,VARCHAR2(1),1,Y,N,재고잠금,,"{""C"": ""정지"", ""N"": ""정상"", ""R"": ""예약"", ""W"": ""대기"", ""Y"": ""사용불가""}"
IM_ITEM_TOTAL_INVENTORY,COMMENTS,설명,설명,VARCHAR2(1000),1000,Y,N,설명,,
IM_ITEM_TOTAL_INVENTORY_CLOSE,CLOSE_YYYYMM,@닫기_년월일,@닫기_년월일,VARCHAR2(6),6,N,N,마감년월,,
IM_ITEM_TOTAL_INVENTORY_CLOSE,ITEM_CODE,S-PARTS코드.,@품목코드 (코드 값),VARCHAR2(20),20,N,N,품목코드,,
IM_ITEM_TOTAL_INVENTORY_CLOSE,LINE_TYPE,구입유형,구입유형,VARCHAR2(10),10,N,N,구입유형,,"{""A"": ""외부부품"", ""D"": ""도입(면세)"", ""F"": ""무상구매"", ""G"": ""국내구매"", ""L"": ""도입로칼"", ""M"": ""무상사급"", ""N"": ""내부거래"", ""O"": ""OEM"", ""P"": ""도입(과세)"", ""T"": ""자작"", ""Y"": ""유상사급""}"
IM_ITEM_TOTAL_INVENTORY_CLOSE,WAREHOUSE_CODE,@창고번호,@창고번호 (코드 값),VARCHAR2(20),20,N,N,창고코드,,
IM_ITEM_TOTAL_INVENTORY_CLOSE,WAREHOUSE_DIVISION,@창고위치,@창고위치,VARCHAR2(30),30,N,N,창고구분,,
IM_ITEM_TOTAL_INVENTORY_CLOSE,ORGANIZATION_ID,조직ID:,조직ID,NUMBER,22,N,N,조직ID,,
IM_ITEM_TOTAL_INVENTORY_CLOSE,INVENTORY_PRICE,재고단가,재고단가,NUMBER,22,Y,N,재고단가,,
IM_ITEM_TOTAL_INVENTORY_CLOSE,INVENTORY_QTY,재고수량,재고수량 (수량),NUMBER,22,Y,N,재고수량,,
IM_ITEM_TOTAL_INVENTORY_CLOSE,INVENTORY_AMT,재고금액,재고금액 (금액),NUMBER,22,Y,N,재고금액,,
IM_ITEM_TOTAL_INVENTORY_CLOSE,CHECK_INVENTORY_QTY,재고체크수량,재고체크수량 (수량),NUMBER,22,Y,N,재고체크수량,,
IM_ITEM_TOTAL_INVENTORY_CLOSE,ENTER_DATE,Enter Date:,등록일자 (날짜),DATE,7,Y,N,등록일자,,
IM_ITEM_TOTAL_INVENTORY_CLOSE,ENTER_BY,Enter By:,등록자,VARCHAR2(20),20,Y,N,등록자,,
IM_ITEM_TOTAL_INVENTORY_CLOSE,LAST_MODIFY_DATE,최종수정일자:,최종수정일자 (날짜),DATE,7,Y,N,최종수정일자,,
IM_ITEM_TOTAL_INVENTORY_CLOSE,LAST_MODIFY_BY,최종수정자:,최종수정자,VARCHAR2(20),20,Y,N,최종수정자,,
IM_ITEM_TOTAL_INVENTORY_CLOSE,LAST_CLOSE_YYYYMM,@최종닫기일기,@최종닫기일기,VARCHAR2(6),6,Y,N,,,
IM_ITEM_TOTAL_INVENTORY_EXP,CLOSE_YYYYMM,@닫기_년월일,@닫기_년월일,VARCHAR2(6),6,Y,N,마감년월,,
IM_ITEM_TOTAL_INVENTORY_EXP,PARENT_ITEM_CODE,모품목코드,모품목코드 (코드 값),VARCHAR2(20),20,Y,N,모품목코드,,
IM_ITEM_TOTAL_INVENTORY_EXP,CHILD_ITEM_CODE,자목록코드,자목록코드 (코드 값),VARCHAR2(20),20,Y,N,자품목코드,,
IM_ITEM_TOTAL_INVENTORY_EXP,LINE_TYPE,구입유형,구입유형,VARCHAR2(10),10,Y,N,구입유형,,"{""A"": ""외부부품"", ""D"": ""도입(면세)"", ""F"": ""무상구매"", ""G"": ""국내구매"", ""L"": ""도입로칼"", ""M"": ""무상사급"", ""N"": ""내부거래"", ""O"": ""OEM"", ""P"": ""도입(과세)"", ""T"": ""자작"", ""Y"": ""유상사급""}"
IM_ITEM_TOTAL_INVENTORY_EXP,MODEL_UNIT_QTY,모델단위수량,모델단위수량 (수량),NUMBER,22,Y,N,모델단위수량,,
IM_ITEM_TOTAL_INVENTORY_EXP,WAREHOUSE_CODE,@창고번호,@창고번호 (코드 값),VARCHAR2(20),20,Y,N,창고코드,,
IM_ITEM_TOTAL_INVENTORY_EXP,WAREHOUSE_DIVISION,@창고위치,@창고위치,VARCHAR2(20),20,Y,N,창고구분,,
IM_ITEM_TOTAL_INVENTORY_EXP,ORGANIZATION_ID,조직ID:,조직ID,NUMBER,22,Y,N,조직ID,,
IM_ITEM_TOTAL_INVENTORY_EXP,SESSION_ID,세션ID,세션ID,NUMBER,22,Y,N,세션ID,,
IM_ITEM_TOTAL_INVENTORY_EXP,ENTER_DATE,Enter Date:,등록일자 (날짜),DATE,7,Y,N,등록일자,,
IM_ITEM_TOTAL_INVENTORY_EXP,ENTER_BY,Enter By:,등록자,VARCHAR2(20),20,Y,N,등록자,,
