column_name,korean_name,description,business_rule,sample_values,unit,is_code_column,aggregation_functions,is_sensitive
SHIPPING,출하현황,출하현황,,,,N,,N
SHIPPING_ACCOUNT,출하계정,출하계정,,,,N,"SUM,AVG",N
SHIPPING_ACTUAL_QTY,출하실적수량,출하실적수량 (수량),,,EA,N,"SUM,AVG",N
SHIPPING_AMONT_TOTAL,판매금액합계,판매금액합계 (금액),,,,N,"SUM,AVG",N
SHIPPING_AMT,총판매금액 :,총판매금액 : (금액),,,KRW,N,"SUM,AVG",N
SHIPPING_AMT_ORIGIN,판매금액(원),판매금액(원) (금액),,,KRW,N,"SUM,AVG",N
SHIPPING_BOX_LABEL_MASTER,출하박스라벨관리,출하박스라벨관리,,,,N,,N
SHIPPING_BRANCH_LIST,물류지점리스트,물류지점리스트,,,,N,,N
SHIPPING_BRANCH_MASTER,물류지점관리,물류지점관리,,,,N,,N
SHIPPING_CANCEL,판매취소,판매취소,,,,N,,N
SHIPPING_DATE,@shipping_date,@shipping_date (날짜),,,,N,"MIN,MAX",N
SHIPPING_DATE_BY_MATRIX,낲품일자(Matrix),낲품일자(Matrix) (날짜),,,,N,"MIN,MAX",N
SHIPPING_DATE_TOTAL,판매일자합계,판매일자합계 (날짜),,,,N,"SUM,AVG",N
SHIPPING_DEFICIT,납품증감,납품증감,,,,N,,N
SHIPPING_DIFF_QTY,판매차이수량,판매차이수량 (수량),,,EA,N,"SUM,AVG",N
SHIPPING_DOCUMENT,판매주의사항,판매주의사항,,,,N,,N
SHIPPING_HISTORY,제품출하이력,제품출하이력,,,,N,,N
SHIPPING_INVOICE,판매명세서,판매명세서,,,,N,,N
SHIPPING_INVOICE_REPORT,판매송장리포트,판매송장리포트,,,,N,,N
SHIPPING_LIST,출하목록,출하목록,,,,N,,N
SHIPPING_LOT_CREATE,출하롯트자동구성,출하롯트자동구성,,,,N,,N
SHIPPING_LOT_DETAIL,출하상세,출하상세,,,,N,,N
SHIPPING_LOT_MASTER,출하관리,출하관리,,,,N,,N
SHIPPING_LOT_NO,납품LOT번호,납품LOT번호,,,,N,,N
SHIPPING_MARK,SHIPPING MARK,SHIPPING MARK,,,,N,,N
SHIPPING_MARKS,Shipping Marks :,Shipping Marks :,,,,N,,N
SHIPPING_MATERIAL_LIST,자재출하리스트,자재출하리스트,,,,N,,N
SHIPPING_METHOD,판매수단,판매수단,,,,N,,N
SHIPPING_OK,출하 OK,출하 OK,,,,N,,N
SHIPPING_OUTBOX_LABEL_REPORT,출하박스라벨리포트,출하박스라벨리포트,,,,N,,N
SHIPPING_PALETTE_MASTER,출하팔레트관리,출하팔레트관리,,,,N,,N
SHIPPING_PLAN,판매계획,판매계획,,,,N,,N
SHIPPING_PLAN_CANCEL,판매계획취소,판매계획취소,,,,N,,N
SHIPPING_PLAN_LIST,판매계획리스트,판매계획리스트,,,,N,,N
SHIPPING_PLAN_REPORT,제품출하계획리포트,제품출하계획리포트,,,,N,,N
SHIPPING_PLAN_SEQ,판매계획항번,판매계획항번,,,,N,,N
SHIPPING_PLAN_SEQUENCE,납품계획항번,납품계획항번,,,,N,,N
SHIPPING_PLAN_STATUS,판매신청상태,판매신청상태,,,,Y,,N
SHIPPING_PLAN_STATUS_FILTER,판매계획상태필터,판매계획상태필터,,,,Y,,N
SHIPPING_PORT,선적지항구,선적지항구,,,,N,,N
SHIPPING_PORT_CODE,선적항코드,선적항코드 (코드 값),,,,Y,,N
SHIPPING_PRODUCT_RECEIPT_MASTER,제품입고마스타,제품입고마스타,,,,N,,N
SHIPPING_QTY,출하수량,출하수량 (수량),,,EA,N,"SUM,AVG",N
SHIPPING_QTY_SUM,출하합계,출하합계 (수량),,,EA,N,"SUM,AVG",N
SHIPPING_RATE,판매율,판매율,,,%,N,AVG,N
SHIPPING_RECEIPT_CONFIRM_CANCEL_MASTER,Shipping Receipt Confirm Cancel Master,Shipping Receipt Confirm Cancel Master,,,,N,,N
SHIPPING_RECEIPT_CONFIRM_MASTER,판매입고승은관리,판매입고승은관리,,,,N,,N
SHIPPING_RECEIPT_LIST,제품입고리스트,제품입고리스트,,,,N,,N
SHIPPING_REMAIN_QTY,납품잔량,납품잔량 (수량),,,EA,N,"SUM,AVG",N
SHIPPING_REQ,판매신청,판매신청,,,,N,,N
SHIPPING_REQUEST,판매신청,판매신청,,,,N,,N
SHIPPING_REQUEST_LIST,판매신청리스트,판매신청리스트,,,,N,,N
SHIPPING_REQUEST_LOT_NO,신청롯트번호,신청롯트번호,,,,N,,N
SHIPPING_REQUEST_PLAN,판매신청내역,판매신청내역,,,,N,,N
SHIPPING_REQUEST_QTY,판매신청수량,판매신청수량 (수량),,,EA,N,"SUM,AVG",N
SHIPPING_REQUEST_REMAIN_QTY,판매신청잔량,판매신청잔량 (수량),,,EA,N,"SUM,AVG",N
SHIPPING_REQUEST_REPORT,출하신청리포트,출하신청리포트,,,,N,,N
SHIPPING_REQUEST_SEQ,판매신청항번,판매신청항번,,,,N,,N
SHIPPING_REQUEST_SEQUENCE,판매신청항번,판매신청항번,,,,N,,N
SHIPPING_RETRUN_DATE,판매반품일자,판매반품일자 (날짜),,,,N,"MIN,MAX",N
SHIPPING_RETURN,출하반품,출하반품,,,,N,,N
SHIPPING_RETURN_DATE,판매반품일자,판매반품일자 (날짜),,,,N,"MIN,MAX",N
SHIPPING_RETURN_LIST,판매반품리스트,판매반품리스트,,,,N,,N
SHIPPING_RETURN_QTY,판매반품수량,판매반품수량 (수량),,,EA,N,"SUM,AVG",N
SHIPPING_RETURN_REPAIR_MASTER,반품수리관리,반품수리관리,,,,N,,N
SHIPPING_SALE_PRICE_LIST,제(상)품판매단가리스트,제(상)품판매단가리스트,,,KRW,N,,N
SHIPPING_SALE_PRICE_MASTER,제(상)품판매단가,제(상)품판매단가,,,KRW,N,,N
SHIPPING_SEQ,납품순서,납품순서,,,,N,,N
SHIPPING_SEQUENCE,납품순서,납품순서,,,,N,,N
SHIPPING_STATUS,판매상태,판매상태,,,,Y,,N
SHIPPING_SUMMARY,출하합계,출하합계,,,,N,"SUM,AVG",N
SHIPPING_TAX_AMT,판매세금,판매세금 (금액),,,KRW,N,"SUM,AVG",N
SHIPPING_TYPE,납품형태,납품형태,,,,Y,,N
SHIPPING_WORKSTAGE,출하목록 -공정이력,출하목록 -공정이력,,,,N,,N
SHIPPING_WORK_COST_LIST,판매가공비리스트,판매가공비리스트,,,,N,,N
SHIPPING_WORK_COST_MASTER,판매가공비관리,판매가공비관리,,,,N,,N
SHIPPING_YYYYMM,출하년월,출하년월,,,,N,,N
SHIP_DATE,출하일자,출하일자 (날짜),,,,N,"MIN,MAX",N
SHIP_FLAG,출하상태,출하상태,,,,Y,,N
SHIP_INFO,출하정보,출하정보,,,,N,,N
SHIP_NO,출하번호,출하번호,,,,N,,N
SHIP_RETURN,SHIP-RETURN,출하취소,,,,N,,N
SHIP_TO,Ship To,Ship To,,,,N,,N
SHOP_APPLICATION,Shop Application,Shop Application,,,,N,,N
SHORT_QTY,SHORT 수,SHORT 수 (수량),,,EA,N,"SUM,AVG",N
SHOW,보기,보기,,,,N,,N
SHOW_4M_LIST,4M 리스트보기,4M 리스트보기,,,,N,,N
SHOW_ACTUAL,실적보기,실적보기,,,,N,,N
SHOW_ALERT,경보보기,경보보기,,,,N,,N
SHOW_ALL,전부보기,전부보기,,,,N,,N
SHOW_ALRAM_POPUP,알람팝업사용,알람팝업사용,,,,N,,N
SHOW_BOM,BOM찾아보기,BOM찾아보기,,,,N,,N
SHOW_BORDER,박스보이기,박스보이기,,,,N,,N
SHOW_CAPACITY,능력보기,능력보기,,,,N,,N
SHOW_CHANGE_HISTORY,릴변경이력보기,릴변경이력보기,,,,N,,N
SHOW_COST,재료비보기,재료비보기,,,,N,,N
SHOW_DATAWINDOW,데이타창보기,데이타창보기,,,,N,,N
SHOW_DIALOG,출력조건보기,출력조건보기,,,,N,,N
SHOW_DIFF,Show Diff,Show Diff,,,,N,,N
SHOW_DOC,문서보기,문서보기,,,,N,,N
SHOW_DW_SYNTAX,SHOW DW SYNTAX,SHOW DW SYNTAX,,,,Y,,N
SHOW_DW_TEXT,SHOW DW TEXT,SHOW DW TEXT,,,,N,,N
SHOW_ERROR_LOG,시스템오류내역보기,시스템오류내역보기,,,,N,,N
SHOW_FREE_ISSUE_LIST,구매단가보기,구매단가보기,,,,N,,N
SHOW_GRAPH,그래프보기,그래프보기,,,,N,,N
SHOW_HIDE_ITEM,감춘아이템보기,감춘아이템보기,,,,N,,N
SHOW_IMAGE,이미지보기,이미지보기,,,,N,,N
SHOW_INSPECT_REQUEST,검사요청보기,검사요청보기,,,,N,,N
SHOW_INTERFACE_LOG,인터페이스로그보기,인터페이스로그보기,,,,N,,N
SHOW_INVENTORY,재고보기,재고보기,,,,N,,N
SHOW_INVENTORY_PRICE,재고단가보기,재고단가보기,,,KRW,N,,N
SHOW_ISSUE,이슈미리보기,이슈미리보기,,,,N,,N
SHOW_ISSUE_HISTORY,출고이력보기,출고이력보기,,,,N,,N
SHOW_ISSUE_LIST,출고이력리스트,출고이력리스트,,,,N,,N
SHOW_ITEM_DETAIL_F10,폼목상세조회	F10,폼목상세조회	F10,,,,N,,N
SHOW_ITEM_MASTER,품목관리보기,품목관리보기,,,,N,,N
SHOW_JIG_SAMPLE,지그/샘플보기,지그/샘플보기,,,,N,,N
SHOW_LIST,목록보기,목록보기,,,,N,,N
SHOW_LOG,로그기록보기,로그기록보기,,,,N,,N
SHOW_LOOP,절차보임,절차보임,,,,N,,N
SHOW_LOT,롯트보기,롯트보기,,,,N,,N
SHOW_MASTER_PLAN,생산계획보기,생산계획보기,,,,N,,N
SHOW_MATERIAL,품목(자재)보기,품목(자재)보기,,,,N,,N
SHOW_MENU,SHOW MENU,SHOW MENU,,,,N,,N
SHOW_MOLD,S-PARTS보기,S-PARTS보기,,,,N,,N
SHOW_NO_BORDER,박스없애기,박스없애기,,,,N,,N
SHOW_NO_USE_LOT,미사용재공보기,미사용재공보기,,,,N,,N
SHOW_NSNP_HISTORY,NSNP동작이력보기,NSNP동작이력보기,,,,N,,N
SHOW_ORDER,주문신청보기,주문신청보기,,,,N,,N
SHOW_ORIGIANAL_SIZE,기본크기보기,기본크기보기,,,,N,,N
SHOW_PLAN,계획보임,계획보임,,,,N,,N
SHOW_POPUP,팝업창보기,팝업창보기,,,,N,,N
SHOW_PRICE,입고단가보기,입고단가보기,,,KRW,N,,N
SHOW_PRICE_MASTER,단가보기,단가보기,,,KRW,N,,N
SHOW_REPLACE_ITEM,대체품보기,대체품보기,,,,N,,N
SHOW_ROUTING,라우팅보기,라우팅보기,,,,N,,N
SHOW_SALE_PLAN,영업계획보기,영업계획보기,,,,N,,N
SHOW_SALE_PRICE,판가보기,판가보기,,,KRW,N,,N
SHOW_SELECTED_DATA,선택된데이타보기,선택된데이타보기,,,,N,,N
SHOW_SHADOW,그림자보기,그림자보기,,,,N,,N
SHOW_SQL,SQL보기,SQL보기,,,,N,,N
SHOW_SQLTEXT,SQL문장보기,SQL문장보기,,,,N,,N
SHOW_SUMMARY,Show Summary,Show Summary,,,,N,"SUM,AVG",N
SHOW_SYSTEM_ACCESS,시스템사용내역,시스템사용내역,,,,N,,N
SHOW_SYSTEM_DATA,시스템데이타보기,시스템데이타보기,,,,N,,N
SHOW_SYSTEM_OBJECT,오브젝트보기,오브젝트보기,,,,N,,N
SHOW_S_PARTS,S-PARTS보기,S-PARTS보기,,,,N,,N
SHOW_TABLE_COLUMN,테이블컬럼보기,테이블컬럼보기,,,,N,,N
SHOW_TABLE_YN,SHOW TABLE YN,SHOW TABLE YN,,,,Y,,N
SHOW_TIMETERM,시간당보기,시간당보기,,,,N,"MIN,MAX",N
SHOW_TRANSACTION,내역보기,내역보기,,,,N,,N
SHOW_UNIT_PRICE,단가보기,단가보기,,,KRW,N,,N
SHOW_VALUE,값보기,값보기,,,,N,,N
SHOW_VALUE_LIST_CTRL_F1,기초코드보기	Ctrl+F1,기초코드보기	Ctrl+F1 (코드 값),,,,Y,,N
SHOW_WORKSTAGE,공정보기,공정보기,,,,N,,N
SHOW_WS_INVENTORY,공정재고보기,공정재고보기,,,,N,,N
SHOW_WS_INV_QTY,공정재고보기,공정재고보기 (수량),,,EA,N,"SUM,AVG",N
SHOW_W_O,작업지시조회,작업지시조회,,,,N,,N
SIDE,Side,Side,,,,N,,N
SIGNATURE,서명,서명,,,,N,,N
SIGNED_BY,Signed by:,Signed by:,,,,N,,N
SIMPLE,단순형식,단순형식,,,,N,,N
SINCERELY_YOURS,"Sincerely Yours,","Sincerely Yours,",,,,N,,N
SINGLE,Single,Single,,,,N,,N
SINGLE_RECEIPT,단품입고,단품입고,,,,N,,N
SITE,싸이트,싸이트,,,,N,,N
SITE_CODE,싸이트코드,싸이트코드 (코드 값),,,,Y,,N
SIZE,크기,크기,,,,N,,N
SIZE_HEIGHT,세로크기맞춤,세로크기맞춤,,,,N,,N
SIZE_L,Size L,Size L,,,,N,,N
SIZE_T,Size T,Size T,,,,N,,N
SIZE_W,Size W,Size W,,,,N,,N
SIZE_WIDTHS,가로크기맞춤,가로크기맞춤,,,,N,,N
SK,Sk,Sk,,,,N,,N
SKIP,스킵,스킵,,,,N,,N
SKIPNUMBER,Skipnumber,Skipnumber,,,,N,,N
SKIP_CANCEL,스킵취소,스킵취소,,,,N,,N
SKIP_QTY,스킵수량,스킵수량 (수량),,,EA,N,"SUM,AVG",N
SLIP,전표,전표,,,,N,,N
SLIP_DATE_SCAN_DATE,발행일자 (SCAN DATE),발행일자 (SCAN DATE) (날짜),,,,N,"MIN,MAX",N
SLIP_DIV,전표구분,전표구분,,,,Y,,N
SLIP_GROUP_NO,Slip Group No,Slip Group No,,,,N,,N
SLIP_ITEM_BARCODE,Slip Item Barcode,Slip Item Barcode (코드 값),,,,Y,,N
SLIP_KIND_CODE,전표종류코드,전표종류코드 (코드 값),,,,Y,,N
SLIP_NO,전표번호,전표번호,,,,N,,N
SLIP_NO_BARCODE,Slip No Barcode,Slip No Barcode (코드 값),,,,Y,,N
SLIP_OPTION,Slip 옵션,Slip 옵션,,,,N,,N
SLIP_PRINT,전표출력,전표출력,,,,N,,N
SLIP_SCAN,슬립스캔,슬립스캔,,,,N,,N
SLIP_STATUS,전표상태,전표상태,,,,Y,,N
SLIP_UPLOAD,Slip 업로드,Slip 업로드,,,,N,,N
SLIP_UPLOAD_MASTER,Slip 업로드관리,Slip 업로드관리,,,,N,,N
SMALL,작게,작게,,,,N,,N
SMD_INPUT_MATERIAL_PID_RUNCARD,"SMD Input Material (PID, RUNCARD)","SMD Input Material (PID, RUNCARD)",,,,N,,Y
SMD_INSPECT_RESULT_PID,SMD Inspect Result (PID),SMD Inspect Result (PID),,,,N,,N
SMD_INSPECT_STATUS,SMD Inspect Status,SMD Inspect Status,,,,Y,,N
SMD_LINE,SMD Line,SMD Line,,,,N,,N
SMD_MAGAZINE_IN_OUT_SCAN,SMD 매거진  In/Out 스캔,SMD 매거진  In/Out 스캔,,,,N,,N
SMD_MAGAZINE_QUERY,SMD 매거진조회,SMD 매거진조회,,,,N,,N
SMD_MAGAZINE_SPLIT_MASTER,SMD 매거진분할관리,SMD 매거진분할관리,,,,N,,N
SMD_PID_TRACKING_FOR_THE_PRODUCTION,SMD PID 제품추적,SMD PID 제품추적,,,,N,,N
SMD_PLAN_POPUP,SMD Plan Popup,SMD Plan Popup,,,,N,,N
SMT,SMT,SMT,,,,N,,N
SMT_B,SMT-B,SMT-B,,,,N,,N
SMT_BOM_COMPARISION_REPORT,피더레이아웃 비교,피더레이아웃 비교,,,,N,,N
SMT_BOM_EXISTS,피더레이아웃체크,피더레이아웃체크,,,,N,,N
SMT_BOM_LIST,SMT BOM 리스트,SMT BOM 리스트,,,,N,,N
SMT_BOM_MASTER,SMT BOM 관리,SMT BOM 관리,,,,N,,N
SMT_BOM_MASTER_REPORT,SMT BOM 관리리포트,SMT BOM 관리리포트,,,,N,,N
SMT_BOM_REPLACE,SMT BOM 대체,SMT BOM 대체,,,,N,,N
SMT_BOM_REPLACE_MASTER,SMT BOM 대체관리,SMT BOM 대체관리,,,,N,,N
SMT_BOM_REPORT,SMT BOM 리포트,SMT BOM 리포트,,,,N,,N
SMT_CHECK_MATERIAL_POSITION,오삽방지관리,오삽방지관리,,,,N,,N
SMT_DATA_QUERY,SMT 데이터조회,SMT 데이터조회,,,,N,,N
SMT_FEEDER_MONITORING,SMT 피더별 모니터링,SMT 피더별 모니터링,,,,N,,N
SMT_FEEDER_MONITORING_LINE_MASTER,라인별 모니터링,라인별 모니터링,,,,N,,N
SMT_IMPORTANT_ISSUE_LIST,SMT 중요이슈,SMT 중요이슈,,,,N,,N
SMT_ISSUE,키팅출고,키팅출고,,,,N,,N
SMT_ISSUE_PLAN_DETAIL_REPORT,SMT 출고계획상세리포트,SMT 출고계획상세리포트,,,,N,,N
SMT_ISSUE_PLAN_REPORT,SMT 출고계획리포트,SMT 출고계획리포트,,,,N,,N
SMT_LINE_MASTER,SMT 라인관리,SMT 라인관리,,,,N,,N
SMT_LOCATION_LIST,SMT 로케이션리스트,SMT 로케이션리스트,,,,N,,N
SMT_LOCATION_MASTER,라인별 테이블 관리,라인별 테이블 관리,,,,N,,N
SMT_MAGAZINE_LABEL_ISSUE,SMT 매거진라벨출고,SMT 매거진라벨출고,,,,N,,N
SMT_MAGAZINE_LABEL_MASTER,매거진라벨관리,매거진라벨관리,,,,N,,N
SMT_MODEL_NAME,SMT 모델명,SMT 모델명,,,,N,,N
SMT_PICKUP_INQUERY,설비 픽업률조회,설비 픽업률조회,,,,N,,N
SMT_PICKUP_INQUERY_BASE,SMT 픽업율 조회 (BASE),SMT 픽업율 조회 (BASE),,,,N,,N
SMT_PICKUP_INQUERY_HEAD,SMT 픽업율 조회 (HEAD),SMT 픽업율 조회 (HEAD),,,,N,,N
SMT_PICKUP_LAST_DATA_QUERY,SMT 픽업율 (최종데이터조회),SMT 픽업율 (최종데이터조회),,,,N,,N
SMT_PICKUP_RATE_REPORT,SMT 픽업율 리포트,SMT 픽업율 리포트,,,%,N,AVG,N
SMT_PLAN_MASTER,SMT 계획배포관리,SMT 계획배포관리,,,,N,,N
SMT_PRODUCT_SENSOR_ACTUAL_QUERY,SMT 제품실적센서이력조회,SMT 제품실적센서이력조회,,,,N,,N
SMT_REQUEST_ISSUE,신청출고,신청출고,,,,N,,N
SMT_STATUS,SMT 생산현황,SMT 생산현황,,,,Y,,N
SMT_STATUS_LIST,SMT 현황 모니터링,SMT 현황 모니터링,,,,Y,,N
SMT_T,SMT-T,SMT-T,,,,N,,N
SMT_UPLOAD_NC_MASTER,SMT 피더레이아웃 등록,SMT 피더레이아웃 등록,,,,N,,N
SMT_UPLOAD_PARTLIB_MASTER,SMT 파트라이브러리관리,SMT 파트라이브러리관리,,,,N,,N
SM_LINE_LIST,SM 라인리스트,SM 라인리스트,,,,N,,N
SOFTTWARE_VERSION_MASTER,Softtware 버젼관리,Softtware 버젼관리,,,,N,,N
SOFTWARE_VERION_MASTER,소프트웨어버젼관리,소프트웨어버젼관리,,,,N,,N
SOFT_VERSION,Soft Version,Soft Version,,,,N,,N
SOLDER,솔더,솔더,,,,N,,N
SOLDERING_RESULT_QUERY,Soldering 결과조회,Soldering 결과조회,,,,N,,N
SOLDER_AGITATION_TIME,Solder Agitation Time,Solder Agitation Time,,,,N,"MIN,MAX",N
SOLDER_BARCODE,솔더바코드,솔더바코드 (코드 값),,,,Y,,N
SOLDER_CHECK_DATE,솔더체크일자,솔더체크일자 (날짜),,,,N,"MIN,MAX",N
SOLDER_CODE,솔더코드,솔더코드 (코드 값),,,,Y,,N
SOLDER_CREAM_CHECK,솔더크림체크,솔더크림체크,,,,N,,N
SOLDER_INPUT_HISTORY,솔더라인투입이력조회,솔더라인투입이력조회,,,,N,,N
SOLDER_ITEM_CODE,솔더품목코드,솔더품목코드 (코드 값),,,,Y,,N
SOLDER_LABEL_PRINT,솔더라벨 발행,솔더라벨 발행,,,,N,,N
SOLDER_LOT_NO,솔더롯트번호,솔더롯트번호,,,,N,,N
SOLDER_NAME,솔더명,솔더명,,,,N,,N
SOLDER_OPEN_LIMIT_TIME,Solder Open Limit Time,Solder Open Limit Time,,,,N,"MIN,MAX",N
SOLDER_RECEIPT_ISSUE_MASTER,솔더크림입출고관리,솔더크림입출고관리,,,,N,,N
SOLDER_RECEIPT_ISSUE_QUERY,솔더입출고조회,솔더입출고조회,,,,N,,N
SOLDER_REMAIN_TIME,솔더잔여시간(12시간),솔더잔여시간(12시간),,,,N,"MIN,MAX",N
SOLDER_TYPE,솔더타입,솔더타입,,,,Y,,N
SOLDER_VALID_DATE,솔더유효일자,솔더유효일자 (날짜),,,,N,"MIN,MAX",N
SOLDER_VISCOSITY_RESULT_QUERY,솔더점도 검사결과조회,솔더점도 검사결과조회,,,,N,,N
SOLD_TO,Sold To,Sold To,,,,N,,N
SOLERING_RESULT_QUERY,Solering 결과조회,Solering 결과조회,,,,N,,N
SORDER_CREAM_CHECK_YN,솔더크림체크,솔더크림체크,,,,Y,,N
SORDER_LOT_NO,솔더롯트번호,솔더롯트번호,,,,N,,N
SORT,정렬,정렬,,,,N,,N
SORT_COLUMN_LIST,정렬컬럼리스트,정렬컬럼리스트,,,,N,,N
SORT_CTRL_T,정렬관리	Ctrl+T,정렬관리	Ctrl+T,,,,N,,N
SORT_ORDER,정렬순서,정렬순서,,,,N,,N
SORT_SEQUENCE,정렬순번,정렬순번,,,,N,,N
SOUND,소리,소리,,,,N,,N
SOUND_GROUP,Sound Group,Sound Group,,,,N,,N
SOUND_ID,Sound Id,Sound Id,,,,N,,N
SOUND_LEVEL,Sound Level,Sound Level,,,,N,,N
SOUND_ON,소리켜기,소리켜기,,,,N,,N
SOUND_RECORD,Sound Record,Sound Record,,,,N,,N
SOUND_STATUS,Sound Status,Sound Status,,,,Y,,N
SOUND_TEXT,Sound Text,Sound Text,,,,N,,N
SOURCE_CHILD_ITEM_CODE,복사할자품목번호,복사할자품목번호 (코드 값),,,,Y,,N
SOURCE_ITEM_CODE,품목코드(원본),품목코드(원본) (코드 값),,,,Y,,N
SOURCE_LINE_CODE,기준라인,기준라인 (코드 값),,,,Y,,N
SOURCE_LOCATION,원인부서,원인부서,,,,N,,N
SOURCE_MODEL,기준 모델,기준 모델,,,,N,,N
SOURCE_ROUTE_NO,기준라우팅번호,기준라우팅번호,,,,N,,N
SOURCE_SET_ITEM_CODE,복사할품목번호,복사할품목번호 (코드 값),,,,Y,,N
SOW_DOCUMENT,문서보기,문서보기,,,,N,,N
SPACE_CONTROL,여백관리,여백관리,,,,N,,N
SPACING_UNIT,간격단위,간격단위,,,,N,,N
SPARSE,건너뛰기,건너뛰기,,,,N,,N
SPEC,SPEC:,Spec,,,,N,,N
SPECIAL_LABEL_PRINT_NO_RESULT,Special 라벨출력 ( No Result ),Special 라벨출력 ( No Result ),,,,N,,N
SPECIAL_PROPERTY,특성,특성,,,,N,,N
SPECIAL_TEMRS_AND_CONDITIONS,Special Temrs and conditions :,Special Temrs and conditions :,,,,N,,N
SPECIFICATION,규격,규격,,,,N,,N
SPEC_INSPECTION,일상점검,일상점검,,,,N,,N
SPEC_MAX,Spec Max,Spec Max,,,,N,,N
SPEC_MIN,Spec Min,Spec Min,,,,N,,N
SPEED_DETACT,Speed Detact,Speed Detact,,,,N,,N
SPEED_MOUNT,Speed Mount,Speed Mount,,,,N,,N
SPEED_PICKUP,Speed Pickup,Speed Pickup,,,,N,,N
SPI_AOI_NG_COMPARE_QUERY,SPI/AOI NG 비교조회,SPI/AOI NG 비교조회,,,,N,,N
SPI_AOI_PASS_TIME_HOUR,SPI-AOI통과시간,SPI-AOI통과시간,,,,N,"MIN,MAX",N
SPI_CHECK_YN,Spi Check Yn,Spi Check Yn,,,,Y,,N
SPI_DEFECT_CODE,SPI 불량코드,SPI 불량코드 (코드 값),,,,Y,,N
SPI_EQUIPMENTID,SPI 설비,SPI 설비,,,,N,,N
SPI_INSPECT_DATE,SPI 검사일자,SPI 검사일자 (날짜),,,,N,"MIN,MAX",N
SPI_LOG_QUERY,SPI 검사로그조회,SPI 검사로그조회,,,,N,,N
SPI_NG_QUERY,SPI NG 조회,SPI NG 조회,,,,N,,N
SPI_NG_RATE,SPI NG비율,SPI NG비율,,,%,N,AVG,N
SPI_PASS_RATE,SPI 직행율,SPI 직행율,,,%,N,AVG,N
SPI_RESULT,SPI 검사결과,SPI 검사결과,,,,N,,N
SPI_RESULT_QUERY,SPI 검사결과조회,SPI 검사결과조회,,,,N,,N
SPI_TIME_QUERY,SPI 시간대별조회,SPI 시간대별조회,,,,N,"MIN,MAX",N
SPI_TIME_QUERY_2_FACTORY,SPI 시간조회 (2  Factory),SPI 시간조회 (2  Factory),,,,N,"MIN,MAX",N
SPLIT_ITEM,분할품목,분할품목,,,,N,,N
SPLIT_RUN_CARD_PROCESS,런카드분할,런카드분할,,,,N,,Y
SP_RESULT_QUERY,SP 작업결과조회,SP 작업결과조회,,,,N,,N
SQGAP,Sqgap,Sqgap,,,,N,,N
SQL_PAINTER,SQL 페인터,SQL 페인터,,,,N,,N
SQL_SCRIPTS,SQL문장,SQL문장,,,,N,,N
SQL_SELECT,SQL 문자,SQL 문자,,,,N,,N
SQL_SYNTAX,SQL 문장,SQL 문장,,,,Y,,N
SQUEEZE,스퀴지,스퀴지,,,,N,,N
SQUEEZE_1,스퀴지1,스퀴지1,,,,N,,N
SQUEEZE_2,스퀴지2,스퀴지2,,,,N,,N
SQUEEZE_CHECK_HISTORY_QUERY,스퀴지검사이력조회,스퀴지검사이력조회,,,,N,,N
SQUEEZE_CLEAN_CHECK_MASTER,스퀴지검사관리,스퀴지검사관리,,,,N,,N
SQUEEZE_CURRENT_HIT_VALUE,스퀴지사용횟수,스퀴지사용횟수,,,,N,,N
SQUEEZE_INPUT_DATE,스퀴지투입시간,스퀴지투입시간 (날짜),,,,N,"MIN,MAX",N
SQUEEZE_JIG_LOT_NO,스퀴지롯트번호,스퀴지롯트번호,,,,N,,N
SQUEZE_BARCODE,스퀴즈바코드,스퀴즈바코드 (코드 값),,,,Y,,N
SQUEZE_CHECK_DATE,스퀴즈검사일자,스퀴즈검사일자 (날짜),,,,N,"MIN,MAX",N
SQUEZE_CODE,스퀴즈코드,스퀴즈코드 (코드 값),,,,Y,,N
SQUEZE_LOT_NO,스퀴즈롯트번호,스퀴즈롯트번호,,,,N,,N
SQUEZE_MASTER,스퀴즈관리,스퀴즈관리,,,,N,,N
SQUEZE_NAME,스퀴즈명,스퀴즈명,,,,N,,N
SQUEZE_SCAN,스퀴즈스캔,스퀴즈스캔,,,,N,,N
SSIZE,Ssize,Ssize,,,,N,,N
ST,ST :,ST,,,,N,,N
STANBY_TIME,준비시간,준비시간,,,,N,"MIN,MAX",N
STANDARD_CODE,기준코드관리,기준코드관리 (코드 값),,,,Y,,N
STANDARD_CODE_LIST,기준코드리스트,기준코드리스트 (코드 값),,,,Y,,N
STANDARD_CODE_MANAGE,표준코드관리,표준코드관리 (코드 값),,,,Y,,N
STANDARD_CODE_MASTER,기준코드관리,기준코드관리 (코드 값),,,,Y,,N
STANDARD_COST,표준원가,표준원가,,,,N,,N
STANDARD_COST_ANALYSIS_REPORT,표준재료비분석,표준재료비분석,,,,N,,N
STANDARD_COST_COVERSION_COST_MASTER,표준원가가공비관리,표준원가가공비관리,,,,N,,N
STANDARD_COST_LIST,표준원가리스트,표준원가리스트,,,,N,,N
STANDARD_COST_WORKTIME_COLLECT_MASTER,표준원가작업시간집계관리,표준원가작업시간집계관리,,,,N,"MIN,MAX",N
STANDARD_MACHINE_CAPACITY,설비기준능력,설비기준능력,,,,N,,N
